Date;Time;Well;OD;Sample;Clon;Replicate;Medium;Plasmid
10725;1260;F4;0.552;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1270;F4;0.552;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1280;F4;0.553;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1290;F4;0.555;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1300;F4;0.554;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1310;F4;0.553;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1320;F4;0.556;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1330;F4;0.557;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1340;F4;0.558;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1350;F4;0.559;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1360;F4;0.559;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1370;F4;0.561;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1380;F4;0.561;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1390;F4;0.562;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1400;F4;0.562;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1410;F4;0.562;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1420;F4;0.562;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1430;F4;0.563;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;1440;F4;0.564;CF13;A3C(pmrB);5;COL1;pOXA-48
10725;0;F8;0.095;CF13;A7C(pmrA);5;LB;pOXA-48
10725;10;F8;0.094;CF13;A7C(pmrA);5;LB;pOXA-48
10725;20;F8;0.095;CF13;A7C(pmrA);5;LB;pOXA-48
10725;30;F8;0.095;CF13;A7C(pmrA);5;LB;pOXA-48
10725;40;F8;0.095;CF13;A7C(pmrA);5;LB;pOXA-48
10725;50;F8;0.096;CF13;A7C(pmrA);5;LB;pOXA-48
10725;60;F8;0.097;CF13;A7C(pmrA);5;LB;pOXA-48
10725;70;F8;0.098;CF13;A7C(pmrA);5;LB;pOXA-48
10725;80;F8;0.101;CF13;A7C(pmrA);5;LB;pOXA-48
10725;90;F8;0.104;CF13;A7C(pmrA);5;LB;pOXA-48
10725;100;F8;0.108;CF13;A7C(pmrA);5;LB;pOXA-48
10725;110;F8;0.115;CF13;A7C(pmrA);5;LB;pOXA-48
10725;120;F8;0.123;CF13;A7C(pmrA);5;LB;pOXA-48
10725;130;F8;0.132;CF13;A7C(pmrA);5;LB;pOXA-48
10725;140;F8;0.142;CF13;A7C(pmrA);5;LB;pOXA-48
10725;150;F8;0.154;CF13;A7C(pmrA);5;LB;pOXA-48
10725;160;F8;0.166;CF13;A7C(pmrA);5;LB;pOXA-48
10725;170;F8;0.182;CF13;A7C(pmrA);5;LB;pOXA-48
10725;180;F8;0.199;CF13;A7C(pmrA);5;LB;pOXA-48
10725;190;F8;0.212;CF13;A7C(pmrA);5;LB;pOXA-48
10725;200;F8;0.224;CF13;A7C(pmrA);5;LB;pOXA-48
10725;210;F8;0.238;CF13;A7C(pmrA);5;LB;pOXA-48
10725;220;F8;0.251;CF13;A7C(pmrA);5;LB;pOXA-48
10725;230;F8;0.261;CF13;A7C(pmrA);5;LB;pOXA-48
10725;240;F8;0.269;CF13;A7C(pmrA);5;LB;pOXA-48
10725;250;F8;0.276;CF13;A7C(pmrA);5;LB;pOXA-48
10725;260;F8;0.281;CF13;A7C(pmrA);5;LB;pOXA-48
10725;270;F8;0.288;CF13;A7C(pmrA);5;LB;pOXA-48
10725;280;F8;0.292;CF13;A7C(pmrA);5;LB;pOXA-48
10725;290;F8;0.297;CF13;A7C(pmrA);5;LB;pOXA-48
10725;300;F8;0.303;CF13;A7C(pmrA);5;LB;pOXA-48
10725;310;F8;0.308;CF13;A7C(pmrA);5;LB;pOXA-48
10725;320;F8;0.31;CF13;A7C(pmrA);5;LB;pOXA-48
10725;330;F8;0.312;CF13;A7C(pmrA);5;LB;pOXA-48
10725;340;F8;0.314;CF13;A7C(pmrA);5;LB;pOXA-48
10725;350;F8;0.315;CF13;A7C(pmrA);5;LB;pOXA-48
10725;360;F8;0.317;CF13;A7C(pmrA);5;LB;pOXA-48
10725;370;F8;0.316;CF13;A7C(pmrA);5;LB;pOXA-48
10725;380;F8;0.321;CF13;A7C(pmrA);5;LB;pOXA-48
10725;390;F8;0.32;CF13;A7C(pmrA);5;LB;pOXA-48
10725;400;F8;0.322;CF13;A7C(pmrA);5;LB;pOXA-48
10725;410;F8;0.323;CF13;A7C(pmrA);5;LB;pOXA-48
10725;420;F8;0.326;CF13;A7C(pmrA);5;LB;pOXA-48
10725;430;F8;0.327;CF13;A7C(pmrA);5;LB;pOXA-48
10725;440;F8;0.328;CF13;A7C(pmrA);5;LB;pOXA-48
10725;450;F8;0.33;CF13;A7C(pmrA);5;LB;pOXA-48
10725;460;F8;0.331;CF13;A7C(pmrA);5;LB;pOXA-48
10725;470;F8;0.335;CF13;A7C(pmrA);5;LB;pOXA-48
10725;480;F8;0.338;CF13;A7C(pmrA);5;LB;pOXA-48
10725;490;F8;0.339;CF13;A7C(pmrA);5;LB;pOXA-48
10725;500;F8;0.34;CF13;A7C(pmrA);5;LB;pOXA-48
10725;510;F8;0.342;CF13;A7C(pmrA);5;LB;pOXA-48
10725;520;F8;0.34;CF13;A7C(pmrA);5;LB;pOXA-48
10725;530;F8;0.342;CF13;A7C(pmrA);5;LB;pOXA-48
10725;540;F8;0.34;CF13;A7C(pmrA);5;LB;pOXA-48
10725;550;F8;0.347;CF13;A7C(pmrA);5;LB;pOXA-48
10725;560;F8;0.35;CF13;A7C(pmrA);5;LB;pOXA-48
10725;570;F8;0.354;CF13;A7C(pmrA);5;LB;pOXA-48
10725;580;F8;0.355;CF13;A7C(pmrA);5;LB;pOXA-48
10725;590;F8;0.357;CF13;A7C(pmrA);5;LB;pOXA-48
10725;600;F8;0.357;CF13;A7C(pmrA);5;LB;pOXA-48
10725;610;F8;0.361;CF13;A7C(pmrA);5;LB;pOXA-48
10725;620;F8;0.361;CF13;A7C(pmrA);5;LB;pOXA-48
10725;630;F8;0.365;CF13;A7C(pmrA);5;LB;pOXA-48
10725;640;F8;0.367;CF13;A7C(pmrA);5;LB;pOXA-48
10725;650;F8;0.369;CF13;A7C(pmrA);5;LB;pOXA-48
10725;660;F8;0.373;CF13;A7C(pmrA);5;LB;pOXA-48
10725;670;F8;0.38;CF13;A7C(pmrA);5;LB;pOXA-48
10725;680;F8;0.388;CF13;A7C(pmrA);5;LB;pOXA-48
10725;690;F8;0.394;CF13;A7C(pmrA);5;LB;pOXA-48
10725;700;F8;0.398;CF13;A7C(pmrA);5;LB;pOXA-48
10725;710;F8;0.403;CF13;A7C(pmrA);5;LB;pOXA-48
10725;720;F8;0.409;CF13;A7C(pmrA);5;LB;pOXA-48
10725;730;F8;0.414;CF13;A7C(pmrA);5;LB;pOXA-48
10725;740;F8;0.419;CF13;A7C(pmrA);5;LB;pOXA-48
10725;750;F8;0.426;CF13;A7C(pmrA);5;LB;pOXA-48
10725;760;F8;0.432;CF13;A7C(pmrA);5;LB;pOXA-48
10725;770;F8;0.438;CF13;A7C(pmrA);5;LB;pOXA-48
10725;780;F8;0.443;CF13;A7C(pmrA);5;LB;pOXA-48
10725;790;F8;0.449;CF13;A7C(pmrA);5;LB;pOXA-48
10725;800;F8;0.455;CF13;A7C(pmrA);5;LB;pOXA-48
10725;810;F8;0.46;CF13;A7C(pmrA);5;LB;pOXA-48
10725;820;F8;0.466;CF13;A7C(pmrA);5;LB;pOXA-48
10725;830;F8;0.471;CF13;A7C(pmrA);5;LB;pOXA-48
10725;840;F8;0.476;CF13;A7C(pmrA);5;LB;pOXA-48
10725;850;F8;0.482;CF13;A7C(pmrA);5;LB;pOXA-48
10725;860;F8;0.489;CF13;A7C(pmrA);5;LB;pOXA-48
10725;870;F8;0.492;CF13;A7C(pmrA);5;LB;pOXA-48
10725;880;F8;0.496;CF13;A7C(pmrA);5;LB;pOXA-48
10725;890;F8;0.5;CF13;A7C(pmrA);5;LB;pOXA-48
10725;900;F8;0.501;CF13;A7C(pmrA);5;LB;pOXA-48
10725;910;F8;0.504;CF13;A7C(pmrA);5;LB;pOXA-48
10725;920;F8;0.507;CF13;A7C(pmrA);5;LB;pOXA-48
10725;930;F8;0.51;CF13;A7C(pmrA);5;LB;pOXA-48
10725;940;F8;0.511;CF13;A7C(pmrA);5;LB;pOXA-48
10725;950;F8;0.514;CF13;A7C(pmrA);5;LB;pOXA-48
10725;960;F8;0.516;CF13;A7C(pmrA);5;LB;pOXA-48
10725;970;F8;0.517;CF13;A7C(pmrA);5;LB;pOXA-48
10725;980;F8;0.519;CF13;A7C(pmrA);5;LB;pOXA-48
10725;990;F8;0.521;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1000;F8;0.521;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1010;F8;0.522;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1020;F8;0.521;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1030;F8;0.522;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1040;F8;0.523;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1050;F8;0.524;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1060;F8;0.524;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1070;F8;0.524;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1080;F8;0.525;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1090;F8;0.526;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1100;F8;0.525;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1110;F8;0.525;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1120;F8;0.526;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1130;F8;0.527;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1140;F8;0.527;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1150;F8;0.527;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1160;F8;0.527;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1170;F8;0.528;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1180;F8;0.528;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1190;F8;0.529;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1200;F8;0.529;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1210;F8;0.529;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1220;F8;0.528;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1230;F8;0.528;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1240;F8;0.528;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1250;F8;0.528;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1260;F8;0.529;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1270;F8;0.529;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1280;F8;0.529;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1290;F8;0.529;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1300;F8;0.53;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1310;F8;0.53;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1320;F8;0.53;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1330;F8;0.53;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1340;F8;0.53;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1350;F8;0.53;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1360;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1370;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1380;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1390;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1400;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1410;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1420;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1430;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;1440;F8;0.531;CF13;A7C(pmrA);5;LB;pOXA-48
10725;0;F8;0.096;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;10;F8;0.095;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;20;F8;0.095;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;30;F8;0.096;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;40;F8;0.096;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;50;F8;0.097;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;60;F8;0.098;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;70;F8;0.099;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;80;F8;0.1;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;90;F8;0.102;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;100;F8;0.105;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;110;F8;0.109;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;120;F8;0.114;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;130;F8;0.12;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;140;F8;0.128;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;150;F8;0.137;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;160;F8;0.146;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;170;F8;0.157;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;180;F8;0.169;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;190;F8;0.183;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;200;F8;0.199;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;210;F8;0.214;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;220;F8;0.229;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;230;F8;0.241;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;240;F8;0.255;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;250;F8;0.265;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;260;F8;0.273;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;270;F8;0.279;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;280;F8;0.287;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;290;F8;0.295;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;300;F8;0.299;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;310;F8;0.307;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;320;F8;0.313;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;330;F8;0.318;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;340;F8;0.321;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;350;F8;0.325;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;360;F8;0.327;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;370;F8;0.331;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;380;F8;0.333;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;390;F8;0.333;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;400;F8;0.337;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;410;F8;0.339;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;420;F8;0.343;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;430;F8;0.344;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;440;F8;0.349;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;450;F8;0.351;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;460;F8;0.352;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;470;F8;0.355;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;480;F8;0.355;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;490;F8;0.359;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;500;F8;0.363;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;510;F8;0.366;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;520;F8;0.367;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;530;F8;0.369;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;540;F8;0.371;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;550;F8;0.376;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;560;F8;0.377;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;570;F8;0.381;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;580;F8;0.383;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;590;F8;0.386;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;600;F8;0.388;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;610;F8;0.39;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;620;F8;0.39;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;630;F8;0.393;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;640;F8;0.395;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;650;F8;0.398;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;660;F8;0.4;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;670;F8;0.404;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;680;F8;0.406;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;690;F8;0.408;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;700;F8;0.414;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;710;F8;0.418;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;720;F8;0.42;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;730;F8;0.422;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;740;F8;0.426;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;750;F8;0.429;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;760;F8;0.432;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;770;F8;0.435;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;780;F8;0.44;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;790;F8;0.443;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;800;F8;0.448;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;810;F8;0.453;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;820;F8;0.458;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;830;F8;0.464;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;840;F8;0.47;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;850;F8;0.476;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;860;F8;0.482;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;870;F8;0.488;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;880;F8;0.493;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;890;F8;0.499;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;900;F8;0.503;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;910;F8;0.51;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;920;F8;0.513;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;930;F8;0.517;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;940;F8;0.521;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;950;F8;0.525;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;960;F8;0.529;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;970;F8;0.533;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;980;F8;0.536;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;990;F8;0.538;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1000;F8;0.541;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1010;F8;0.543;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1020;F8;0.546;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1030;F8;0.548;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1040;F8;0.55;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1050;F8;0.552;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1060;F8;0.553;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1070;F8;0.555;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1080;F8;0.557;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1090;F8;0.559;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1100;F8;0.561;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1110;F8;0.562;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1120;F8;0.563;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1130;F8;0.564;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1140;F8;0.565;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1150;F8;0.568;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1160;F8;0.568;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1170;F8;0.569;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1180;F8;0.57;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1190;F8;0.571;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1200;F8;0.572;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1210;F8;0.573;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1220;F8;0.575;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1230;F8;0.575;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1240;F8;0.577;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1250;F8;0.578;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1260;F8;0.579;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1270;F8;0.58;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1280;F8;0.58;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1290;F8;0.581;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1300;F8;0.582;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1310;F8;0.582;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1320;F8;0.583;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1330;F8;0.583;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1340;F8;0.584;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1350;F8;0.585;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1360;F8;0.585;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1370;F8;0.587;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1380;F8;0.588;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1390;F8;0.59;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1400;F8;0.59;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1410;F8;0.59;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1420;F8;0.591;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1430;F8;0.591;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;1440;F8;0.592;CF13;A7C(pmrA);5;COL1;pOXA-48
10725;0;F10;0.095;CF13;A11C;5;LB;pOXA-48
10725;10;F10;0.095;CF13;A11C;5;LB;pOXA-48
10725;20;F10;0.095;CF13;A11C;5;LB;pOXA-48
10725;30;F10;0.095;CF13;A11C;5;LB;pOXA-48
10725;40;F10;0.095;CF13;A11C;5;LB;pOXA-48
10725;50;F10;0.096;CF13;A11C;5;LB;pOXA-48
10725;60;F10;0.097;CF13;A11C;5;LB;pOXA-48
10725;70;F10;0.097;CF13;A11C;5;LB;pOXA-48
10725;80;F10;0.099;CF13;A11C;5;LB;pOXA-48
10725;90;F10;0.102;CF13;A11C;5;LB;pOXA-48
10725;100;F10;0.104;CF13;A11C;5;LB;pOXA-48
10725;110;F10;0.109;CF13;A11C;5;LB;pOXA-48
10725;120;F10;0.115;CF13;A11C;5;LB;pOXA-48
10725;130;F10;0.122;CF13;A11C;5;LB;pOXA-48
10725;140;F10;0.133;CF13;A11C;5;LB;pOXA-48
10725;150;F10;0.143;CF13;A11C;5;LB;pOXA-48
10725;160;F10;0.156;CF13;A11C;5;LB;pOXA-48
10725;170;F10;0.171;CF13;A11C;5;LB;pOXA-48
10725;180;F10;0.191;CF13;A11C;5;LB;pOXA-48
10725;190;F10;0.212;CF13;A11C;5;LB;pOXA-48
10725;200;F10;0.227;CF13;A11C;5;LB;pOXA-48
10725;210;F10;0.248;CF13;A11C;5;LB;pOXA-48
10725;220;F10;0.274;CF13;A11C;5;LB;pOXA-48
10725;230;F10;0.288;CF13;A11C;5;LB;pOXA-48
10725;240;F10;0.299;CF13;A11C;5;LB;pOXA-48
10725;250;F10;0.311;CF13;A11C;5;LB;pOXA-48
10725;260;F10;0.319;CF13;A11C;5;LB;pOXA-48
10725;270;F10;0.328;CF13;A11C;5;LB;pOXA-48
10725;280;F10;0.337;CF13;A11C;5;LB;pOXA-48
10725;290;F10;0.344;CF13;A11C;5;LB;pOXA-48
10725;300;F10;0.346;CF13;A11C;5;LB;pOXA-48
10725;310;F10;0.348;CF13;A11C;5;LB;pOXA-48
10725;320;F10;0.35;CF13;A11C;5;LB;pOXA-48
10725;330;F10;0.351;CF13;A11C;5;LB;pOXA-48
10725;340;F10;0.353;CF13;A11C;5;LB;pOXA-48
10725;350;F10;0.356;CF13;A11C;5;LB;pOXA-48
10725;360;F10;0.358;CF13;A11C;5;LB;pOXA-48
10725;370;F10;0.361;CF13;A11C;5;LB;pOXA-48
10725;380;F10;0.363;CF13;A11C;5;LB;pOXA-48
10725;390;F10;0.365;CF13;A11C;5;LB;pOXA-48
10725;400;F10;0.367;CF13;A11C;5;LB;pOXA-48
10725;410;F10;0.371;CF13;A11C;5;LB;pOXA-48
10725;420;F10;0.376;CF13;A11C;5;LB;pOXA-48
10725;430;F10;0.379;CF13;A11C;5;LB;pOXA-48
10725;440;F10;0.383;CF13;A11C;5;LB;pOXA-48
10725;450;F10;0.388;CF13;A11C;5;LB;pOXA-48
10725;460;F10;0.393;CF13;A11C;5;LB;pOXA-48
10725;470;F10;0.397;CF13;A11C;5;LB;pOXA-48
10725;480;F10;0.402;CF13;A11C;5;LB;pOXA-48
10725;490;F10;0.412;CF13;A11C;5;LB;pOXA-48
10725;500;F10;0.421;CF13;A11C;5;LB;pOXA-48
10725;510;F10;0.43;CF13;A11C;5;LB;pOXA-48
10725;520;F10;0.44;CF13;A11C;5;LB;pOXA-48
10725;530;F10;0.453;CF13;A11C;5;LB;pOXA-48
10725;540;F10;0.465;CF13;A11C;5;LB;pOXA-48
10725;550;F10;0.479;CF13;A11C;5;LB;pOXA-48
10725;560;F10;0.492;CF13;A11C;5;LB;pOXA-48
10725;570;F10;0.506;CF13;A11C;5;LB;pOXA-48
10725;580;F10;0.524;CF13;A11C;5;LB;pOXA-48
10725;590;F10;0.541;CF13;A11C;5;LB;pOXA-48
10725;600;F10;0.557;CF13;A11C;5;LB;pOXA-48
10725;610;F10;0.57;CF13;A11C;5;LB;pOXA-48
10725;620;F10;0.588;CF13;A11C;5;LB;pOXA-48
10725;630;F10;0.598;CF13;A11C;5;LB;pOXA-48
10725;640;F10;0.612;CF13;A11C;5;LB;pOXA-48
10725;650;F10;0.622;CF13;A11C;5;LB;pOXA-48
10725;660;F10;0.633;CF13;A11C;5;LB;pOXA-48
10725;670;F10;0.642;CF13;A11C;5;LB;pOXA-48
10725;680;F10;0.652;CF13;A11C;5;LB;pOXA-48
10725;690;F10;0.656;CF13;A11C;5;LB;pOXA-48
